,phrase,label,sentiment,subjectivity,language,count
Charlie Riedel,Charlie Riedel,PERSON,-0.1875,0.5,en,1.0
Sylvie Pabion Martin,Sylvie Pabion Martin,PERSON,-0.08333333333333333,0.6833333333333332,en,1.0
Kareena Kapoor Khans,Kareena Kapoor Khans,PERSON,0.4,0.5,en,1.0
Volodymyr TVERDOKHLIB,Volodymyr TVERDOKHLIB,PERSON,0.11354166666666665,0.4083333333333333,en,1.0
Gilderoy Lockhart,Gilderoy Lockhart,PERSON,-0.3125,0.5,en,1.0
Renee Costanzo,Renee Costanzo,PERSON,0.0,0.0,en,1.0
Nicole Baumgarth,Nicole Baumgarth,PERSON,-0.7049999999999998,0.9333333333333333,en,1.0
Susie Tyson,Susie Tyson,PERSON,0.011666666666666667,0.305,en,1.0
Mikayla WhitmoreOn,Mikayla WhitmoreOn,PERSON,0.011666666666666667,0.305,en,1.0
Zentner et al,Zentner et al,PERSON,0.0,0.3333333333333333,en,1.0
Takeshi Sano,Takeshi Sano,PERSON,0.0,0.5,en,1.0
Matt Taylor,Matt Taylor,PERSON,0.0,0.16666666666666666,en,1.0
Steven Spielberg,Steven Spielberg,PERSON,0.15454545454545454,0.28181818181818186,en,1.0
BFA Gl,BFA Gl,PERSON,0.0,0.0,en,1.0
Agnieszka Olenska,Agnieszka Olenska,PERSON,-0.5,0.3,en,1.0
amber tones,amber tones,PERSON,0.4000000000000001,0.46666666666666673,en,1.0
James Hansen,James Hansen,PERSON,0.06220238095238095,0.5339285714285714,en,1.0
Odds Tra,Odds Tra,PERSON,0.0773809523809524,0.5571428571428572,en,1.0
Hina Gujral,Hina Gujral,PERSON,0.43333333333333335,0.8333333333333334,en,1.0
Austin Bowden-Kerby,Austin Bowden-Kerby,PERSON,0.0,0.0,en,1.0
Sandro Galea,Sandro Galea,PERSON,0.24166666666666667,0.475,en,1.0
Giorgos Tsatraphyllias,Giorgos Tsatraphyllias,PERSON,0.0,0.0,en,1.0
James Davey,James Davey,PERSON,-0.5,0.3,en,1.0
Melissa Torres,Melissa Torres,PERSON,-0.125,0.2,en,1.0
Johnny Appleseed,Johnny Appleseed,PERSON,0.0,0.0,en,1.0
Dado Galdieri,Dado Galdieri,PERSON,0.375,0.75,en,1.0
Mario De,Mario De,PERSON,0.0,0.0,en,1.0
26 degr,26 degr,PERSON,0.0,0.0,en,1.0
Chipping Norton,Chipping Norton,PERSON,0.0,0.0,en,1.0
Mango Peach,Mango Peach,PERSON,0.13636363636363635,0.45454545454545453,en,1.0
Melissa French Gates,Melissa French Gates,PERSON,0.25,0.25,en,1.0
Eric Hartline-Imagn,Eric Hartline-Imagn,PERSON,0.2,0.6,en,1.0
Se hai scelto di non accettare,Se hai scelto di non accettare,PERSON,0.0,0.0,en,1.0
Uttar Pradesh,Uttar Pradesh,PERSON,0.37777777777777777,0.5777777777777778,en,1.0
Yogi Adityanath,Yogi Adityanath,PERSON,0.0,0.0,en,1.0
Elyse Smith,Elyse Smith,PERSON,0.375,0.41666666666666663,en,1.0
Luka Doni,Luka Doni,PERSON,0.0,0.0,en,1.0
Hannah Cloke,Hannah Cloke,PERSON,0.14714285714285713,0.34928571428571425,en,1.0
Warringah Sea Eagles,Warringah Sea Eagles,PERSON,0.6,1.0,en,1.0
Sunloving Brits,Sunloving Brits,PERSON,0.0,0.0,en,1.0
the bu,the bu,PERSON,0.1517857142857143,0.6220238095238095,en,1.0
Garry Peterson,Garry Peterson,PERSON,0.0,0.0,en,1.0
Met Éireanns,Met Éireanns,PERSON,-0.013775510204081631,0.5520408163265306,en,1.0
Dirk Boom,Dirk Boom,PERSON,-0.31333333333333335,0.45999999999999996,en,1.0
Jeroen Wouda,Jeroen Wouda,PERSON,-0.31333333333333335,0.45999999999999996,en,1.0
puoi aderire,puoi aderire,PERSON,0.0,0.0,en,1.0
Queen Annes,Queen Annes,PERSON,0.0,0.0,en,1.0
Kyuden Vol,Kyuden Vol,PERSON,0.0,0.0,en,1.0
Thomas Massie,Thomas Massie,PERSON,0.05000000000000002,0.3,en,1.0
Stefon Diggs,Stefon Diggs,PERSON,-0.4,0.4,en,1.0
Zeyu Li,Zeyu Li,PERSON,-0.03333333333333333,0.21428571428571427,en,1.0
Geno Mueller,Geno Mueller,PERSON,0.3333333333333333,0.5,en,1.0
John Starks,John Starks,PERSON,-0.13181818181818183,0.42727272727272725,en,1.0
Joe Kovacs,Joe Kovacs,PERSON,0.045,0.635,en,1.0
Lakhan Gupta,Lakhan Gupta,PERSON,0.5,0.5,en,1.0
Jake Lang,Jake Lang,PERSON,0.0,0.0,en,1.0
Antonio Costa,Antonio Costa,PERSON,0.0,0.0,en,1.0
Antonio Banderas,Antonio Banderas,PERSON,0.011111111111111112,0.35555555555555557,en,1.0
Ravindu Rasantha,Ravindu Rasantha,PERSON,0.11111111111111109,0.7111111111111111,en,1.0
Nishan Fernando,Nishan Fernando,PERSON,0.11111111111111109,0.7111111111111111,en,1.0
Times Syndicatio,Times Syndicatio,PERSON,0.0,0.0,en,1.0
Artur Cesa,Artur Cesa,PERSON,0.1,0.4,en,1.0
Angel Garcia,Angel Garcia,PERSON,-0.125,1.0,en,1.0
Lamine Yamal,Lamine Yamal,PERSON,-0.325,0.7999999999999999,en,1.0
Getty Image,Getty Image,PERSON,0.0,0.0,en,1.0
Evelyn Hugo,Evelyn Hugo,PERSON,0.0,0.0,en,1.0
TEMP MAP,TEMP MAP,PERSON,0.010416666666666666,0.15,en,1.0
Okamura K,Okamura K,PERSON,0.0,0.0,en,1.0
Pichlerova K,Pichlerova K,PERSON,0.0,0.0,en,1.0
Matsuo T,Matsuo T,PERSON,0.0,0.0,en,1.0
Watanabe D,Watanabe D,PERSON,0.0,0.0,en,1.0
Kim BJ,Kim BJ,PERSON,0.0,0.0,en,1.0
Donald Trumps pl,Donald Trumps pl,PERSON,-0.12857142857142856,0.44285714285714284,en,1.0
Courtney Gartshore,Courtney Gartshore,PERSON,0.0,0.0,en,1.0
Marseel Bahnan,Marseel Bahnan,PERSON,0.2916666666666667,0.4166666666666667,en,1.0
Patrick Moynihan,Patrick Moynihan,PERSON,0.0,0.0,en,1.0
Eamon Ryan,Eamon Ryan,PERSON,0.4,0.7,en,1.0
Dr Tian,Dr Tian,PERSON,0.0,0.0,en,1.0
Mike Blake,Mike Blake,PERSON,0.2916666666666667,0.4166666666666667,en,1.0
NYC Scavenger Hunt,NYC Scavenger Hunt,PERSON,0.13636363636363635,0.45454545454545453,en,1.0
Dan Barrios,Dan Barrios,PERSON,0.0,0.0,en,1.0
Donald Trumps,Donald Trumps,PERSON,-0.3575,0.77,en,1.0
Carlos Alcaraz,Carlos Alcaraz,PERSON,-0.0625,0.1875,en,1.0
Ra Mancombu,Ra Mancombu,PERSON,-0.2,0.4,en,1.0
Paris Ow-Yang,Paris Ow-Yang,PERSON,0.0,0.0,en,1.0
Alistair Brownlees,Alistair Brownlees,PERSON,0.05,0.15,en,1.0
Emmanuel Grégoire,Emmanuel Grégoire,PERSON,0.06818181818181818,0.22727272727272727,en,1.0
Jessica Alba,Jessica Alba,PERSON,0.5,0.5,en,1.0
John the Ba,John the Ba,PERSON,0.06818181818181818,0.22727272727272727,en,1.0
Nicole Link,Nicole Link,PERSON,0.0,0.0,en,1.0
Dhafer Kahri,Dhafer Kahri,PERSON,0.0,0.125,en,1.0
Chrissy Metz,Chrissy Metz,PERSON,0.5,0.5,en,1.0
LeAnn Rimes,LeAnn Rimes,PERSON,0.5,0.5,en,1.0
Haley Zaremba - Jul,Haley Zaremba - Jul,PERSON,0.8,0.75,en,1.0
doug c,doug c,PERSON,0.0,1.0,en,1.0
Jan Woitas,Jan Woitas,PERSON,0.25,0.25,en,1.0
Kareena Kapoor Khan,Kareena Kapoor Khan,PERSON,0.1,0.375,en,1.0
‘Toy Story 5,‘Toy Story 5,PERSON,0.0,0.0,en,1.0
Joe Duffys Liveline,Joe Duffys Liveline,PERSON,0.04285714285714283,0.41428571428571426,en,1.0
Ina Kelly,Ina Kelly,PERSON,0.04285714285714283,0.41428571428571426,en,1.0
Ertugrul Bastan,Ertugrul Bastan,PERSON,0.375,0.75,en,1.0
Eric UtterBlaming,Eric UtterBlaming,PERSON,-0.3,0.8,en,1.0
Alix Earle,Alix Earle,PERSON,0.65,0.75,en,1.0
Dogecoin Whale,Dogecoin Whale,PERSON,0.325,0.4,en,1.0
Harry Brown,Harry Brown,PERSON,0.0,0.0,en,1.0
Michael Snyder,Michael Snyder,PERSON,-0.12194444444444445,0.6427777777777778,en,1.0
Chip Somodevilla,Chip Somodevilla,PERSON,0.06666666666666667,0.35555555555555557,en,1.0
Cool Down,Cool Down,PERSON,0.07777777777777775,0.46944444444444444,en,1.0
Suvarna Dange,Suvarna Dange,PERSON,0.06083333333333333,0.5716666666666667,en,1.0
George Washington,George Washington,PERSON,0.06666666666666667,0.35555555555555557,en,1.0
Jean-Philippe Tanguy,Jean-Philippe Tanguy,PERSON,0.0,0.0,en,1.0
Rick Stryker,Rick Stryker,PERSON,-0.0625,0.1875,en,1.0
Rick Stryker’s,Rick Stryker’s,PERSON,0.0,0.0,en,1.0
Maria Martinez,Maria Martinez,PERSON,0.0,0.0,en,1.0
John Kalyna,John Kalyna,PERSON,0.0,0.0,en,1.0
Sanket Jain,Sanket Jain,PERSON,0.06083333333333333,0.5716666666666667,en,1.0
Brandi Carlile,Brandi Carlile,PERSON,0.85,1.0,en,1.0
Elizabeth Schulze,Elizabeth Schulze,PERSON,0.0,0.0,en,1.0
Rachel Scott,Rachel Scott,PERSON,0.0,0.05,en,1.0
Thomas Jefferson,Thomas Jefferson,PERSON,0.29,0.65,en,1.0
Traci Lane,Traci Lane,PERSON,0.39166666666666666,0.7999999999999999,en,1.0
Ibrahim Doukanthi,Ibrahim Doukanthi,PERSON,0.0,0.0,en,1.0
Ryan Seacrest,Ryan Seacrest,PERSON,-0.4,0.7,en,1.0
Lorcan Sirr,Lorcan Sirr,PERSON,0.0,0.0,en,1.0
June Loper,June Loper,PERSON,0.12878787878787878,0.7681818181818182,en,1.0
Artur Debat,Artur Debat,PERSON,-0.25,0.25,en,1.0
George Saunders,George Saunders,PERSON,0.25,0.3333333333333333,en,1.0
Alec Luhn,Alec Luhn,PERSON,0.1822222222222222,0.3805982905982906,en,1.0
Danielle Breezy,Danielle Breezy,PERSON,-0.4,0.7,en,1.0
John Kerry,John Kerry,PERSON,0.0,0.0,en,1.0
Benjamin Franklin,Benjamin Franklin,PERSON,0.29,0.65,en,1.0
Eric Worrall,Eric Worrall,PERSON,0.0,0.0,en,1.0
Stephanie Ramos,Stephanie Ramos,PERSON,0.0,0.0,en,1.0
Folarin Balogun,Folarin Balogun,PERSON,0.0,0.0,en,1.0
Gauahar Khan,Gauahar Khan,PERSON,0.14444444444444446,0.32222222222222224,en,1.0
Maksim Safaniuk,Maksim Safaniuk,PERSON,0.3333333333333333,0.5,en,1.0
Cecile Mantovani,Cecile Mantovani,PERSON,-0.08333333333333333,0.25,en,1.0
Malin Akerman,Malin Akerman,PERSON,0.5,0.5,en,1.0
Tennessee Williams,Tennessee Williams,PERSON,0.7,0.9,en,1.0
Jason Lee’s,Jason Lee’s,PERSON,-0.20833333333333331,0.43333333333333335,en,1.0
Paul Smith,Paul Smith,PERSON,0.4375,0.3375,en,1.0
Anya Shrubsole,Anya Shrubsole,PERSON,0.325,0.475,en,1.0
Volker Türk,Volker Türk,PERSON,0.13583333333333333,0.31416666666666665,en,1.0
Hans Henri Kluge,Hans Henri Kluge,PERSON,0.11875,0.4708333333333333,en,1.0
Daniel Swain,Daniel Swain,PERSON,0.16666666666666666,0.25,en,1.0
Rai Rogers,Rai Rogers,PERSON,0.25,0.8500000000000001,en,1.0
Digital Jo,Digital Jo,PERSON,0.03749999999999999,0.23333333333333334,en,1.0
Marie Tai,Marie Tai,PERSON,0.2833333333333333,0.4055555555555556,en,1.0
Scottie Scheffler,Scottie Scheffler,PERSON,0.3139118457300275,0.5140495867768595,en,1.0
Lydia Spencer-Elliott,Lydia Spencer-Elliott,PERSON,0.16666666666666666,0.24166666666666667,en,1.0
Evan Ferguson,Evan Ferguson,PERSON,0.0,0.0,en,1.0
Ditwah Sri Lanka,Ditwah Sri Lanka,PERSON,-0.07142857142857142,0.21428571428571427,en,1.0
Jade Hindman,Jade Hindman,PERSON,0.14107142857142857,0.6029761904761904,en,1.0
Terray Sylvester,Terray Sylvester,PERSON,0.0,0.0,en,1.0
JJ Rodomel,JJ Rodomel,PERSON,0.14393939393939392,0.38257575757575757,en,1.0
Nick Walthall,Nick Walthall,PERSON,0.375,0.45833333333333337,en,1.0
Lauren Winfield-Hill,Lauren Winfield-Hill,PERSON,0.325,0.475,en,1.0
Tammy Beaumont,Tammy Beaumont,PERSON,0.325,0.475,en,1.0
Heather Knight,Heather Knight,PERSON,0.325,0.475,en,1.0
Joshua Kimmich,Joshua Kimmich,PERSON,0.19999999999999998,0.6166666666666667,en,1.0
Jason Lee,Jason Lee,PERSON,1.0,1.0,en,1.0
Boosie Badazz Sparks Massive Internet Outrage After Announcing Strict Anti-Trans Screening Policies For His Bathing Suit Optional Pool Party,Boosie Badazz Sparks Massive Internet Outrage After Announcing Strict Anti-Trans Screening Policies For His Bathing Suit Optional Pool Party,PERSON,0.0,1.0,en,1.0
Natasha Cowie,Natasha Cowie,PERSON,0.0,0.0,en,1.0
Boosie Badazz,Boosie Badazz,PERSON,0.221875,0.4625,en,1.0
Tony Awards,Tony Awards,PERSON,-0.1,0.3,en,1.0
Devendra Gautam,Devendra Gautam,PERSON,0.0,0.0,en,1.0
Dustin Satloff,Dustin Satloff,PERSON,0.0,0.0,en,1.0
Arid Blayne,Arid Blayne,PERSON,0.0,0.0,en,1.0
Cameron Mathison,Cameron Mathison,PERSON,0.0,0.0,en,1.0
Zeke Hausfather,Zeke Hausfather,PERSON,0.0,0.0,en,1.0
Alex Vando Quick,Alex Vando Quick,PERSON,0.0,0.0,en,1.0
Alex Vando bran,Alex Vando bran,PERSON,-0.15,0.5,en,1.0
Daily Ma,Daily Ma,PERSON,0.0,0.0,en,1.0
Gavin Newsom s,Gavin Newsom s,PERSON,0.2,0.5,en,1.0
carrot stew,carrot stew,PERSON,0.0,0.0,en,1.0
Paul Manwaring,Paul Manwaring,PERSON,0.16666666666666666,0.56,en,1.0
Olive Parker,Olive Parker,PERSON,0.7,0.9,en,1.0
Sam Champion,Sam Champion,PERSON,0.0,0.0,en,1.0
Serap Erdal,Serap Erdal,PERSON,0.4,0.7,en,1.0
CLARE FOGES,CLARE FOGES,PERSON,0.0,0.0,en,1.0
King Charles,King Charles,PERSON,0.0,0.0,en,1.0
Sharon Heath,Sharon Heath,PERSON,0.45,0.6,en,1.0
Martin Reichardt,Martin Reichardt,PERSON,0.0,0.0,en,1.0
Holly Willcocks,Holly Willcocks,PERSON,-0.15,0.3833333333333333,en,1.0
Josh Adam,Josh Adam,PERSON,0.018333333333333354,0.6649999999999999,en,1.0
Mex Muellner,Mex Muellner,PERSON,0.0,0.1,en,1.0
Sylvie HUSSON,Sylvie HUSSON,PERSON,-0.05462962962962963,0.5833333333333334,en,1.0
Emma Lawrence,Emma Lawrence,PERSON,-0.1,0.2,en,1.0
Jessica Hamzelou,Jessica Hamzelou,PERSON,0.375,0.675,en,1.0
Alex Sosnowski,Alex Sosnowski,PERSON,0.125,0.375,en,1.0
Jodie Comer,Jodie Comer,PERSON,0.0,0.0,en,1.0
Darren Gerrish,Darren Gerrish,PERSON,0.0,0.0,en,1.0
Jessica McCormack,Jessica McCormack,PERSON,0.0,0.0,en,1.0
Al Jazeeras Milena Veselinovic,Al Jazeeras Milena Veselinovic,PERSON,0.0,0.0,en,1.0
Malte Ossowski,Malte Ossowski,PERSON,0.0,0.0,en,1.0
Buckingham Palace,Buckingham Palace,PERSON,0.0,0.0,en,1.0
Suzi Walsh,Suzi Walsh,PERSON,0.25,0.4285714285714286,en,1.0
Mr Bean,Mr Bean,PERSON,-0.20000000000000004,0.3,en,1.0
Gary Campbell-Hall,Gary Campbell-Hall,PERSON,0.0,0.0,en,1.0
Sudip Kar-Gupta,Sudip Kar-Gupta,PERSON,-0.023456790123456795,0.3308641975308642,en,1.0
Sarah Young,Sarah Young,PERSON,-0.023456790123456795,0.3308641975308642,en,1.0
River Seine,River Seine,PERSON,0.1,0.4,en,1.0
Daniel Johnson,Daniel Johnson,PERSON,0.13,0.35,en,1.0
Antonio Guterres,Antonio Guterres,PERSON,0.05000000000000002,0.5,en,1.0
Kieran ODonnell sai,Kieran ODonnell sai,PERSON,0.16666666666666666,0.3333333333333333,en,1.0
ROSS CLARK,ROSS CLARK,PERSON,-0.31666666666666665,0.6166666666666667,en,1.0
Emma Pinchbeck,Emma Pinchbeck,PERSON,0.0,0.0,en,1.0
Ann Arbor,Ann Arbor,PERSON,-0.22083333333333333,0.27499999999999997,en,1.0
SVEN SIMON,SVEN SIMON,PERSON,0.0,0.0,en,1.0
La Rochelle,La Rochelle,PERSON,0.04,0.385,en,1.0
Dr Raj Arora,Dr Raj Arora,PERSON,-0.05,0.825,en,1.0
Tang et al,Tang et al,PERSON,0.25925925925925924,0.5222222222222223,en,1.0
SETH BORENSTEIN,SETH BORENSTEIN,PERSON,0.0,0.5,en,1.0
Jenae Sitzes,Jenae Sitzes,PERSON,0.0,0.0,en,1.0
Andy Beshear,Andy Beshear,PERSON,0.0,0.0,en,1.0
Craig Mazin,Craig Mazin,PERSON,0.0,0.0,en,1.0
wagamama Arlington’s,wagamama Arlington’s,PERSON,0.3672727272727273,0.4009090909090909,en,1.0
krill f,krill f,PERSON,0.0,0.6666666666666666,en,1.0
Chris BaraniukTechnology,Chris BaraniukTechnology,PERSON,0.31785714285714284,0.5708333333333333,en,1.0
Sean Garber,Sean Garber,PERSON,0.0,0.0,en,1.0
Brian Cowson,Brian Cowson,PERSON,0.2,0.5,en,1.0
Traice Davi,Traice Davi,PERSON,0.0,0.0,en,1.0
Surayas Melody,Surayas Melody,PERSON,0.0,0.0,en,1.0
Charlotte Hornets,Charlotte Hornets,PERSON,0.06444444444444444,0.22786324786324785,en,1.0
Munna Bhai MBBS,Munna Bhai MBBS,PERSON,0.0,0.0,en,1.0
Koi Mil Gaya,Koi Mil Gaya,PERSON,0.0,0.0,en,1.0
Tigmanshu Dhulia,Tigmanshu Dhulia,PERSON,0.0,0.0,en,1.0
Rom coms,Rom coms,PERSON,0.2,0.30000000000000004,en,1.0
Tigmanshu Dhulias,Tigmanshu Dhulias,PERSON,0.2,0.30000000000000004,en,1.0
Megha Majumdar,Megha Majumdar,PERSON,0.0,0.0,en,1.0
Ernest Hemingways,Ernest Hemingways,PERSON,0.2,0.3,en,1.0
the Jimmy Stewart,the Jimmy Stewart,PERSON,0.0,0.0,en,1.0
Donald Trump’s,Donald Trump’s,PERSON,0.5,0.5,en,1.0
Kristen Moreland,Kristen Moreland,PERSON,0.0,0.05,en,1.0
Ossa Super Pioneer,Ossa Super Pioneer,PERSON,0.023809523809523808,0.42232142857142857,en,1.0
Ben Griffin,Ben Griffin,PERSON,-0.1,0.4,en,1.0
Nike SNKRS,Nike SNKRS,PERSON,0.3333333333333333,0.4166666666666667,en,1.0
Night CRIÚ,Night CRIÚ,PERSON,0.0,0.0,en,1.0
Massimo Tosoni,Massimo Tosoni,PERSON,-0.2,0.37500000000000006,en,1.0
Shaun Aquiline,Shaun Aquiline,PERSON,0.0125,0.12,en,1.0
Michael Manns Heat,Michael Manns Heat,PERSON,0.0125,0.12,en,1.0
Nouvelle Vaugue,Nouvelle Vaugue,PERSON,0.16666666666666666,0.16666666666666666,en,1.0
Jean-Luc Godard,Jean-Luc Godard,PERSON,0.1,0.4,en,1.0
Guillaume Marbeck,Guillaume Marbeck,PERSON,0.1,0.4,en,1.0
Nicole Scherzinger Norma-lizes,Nicole Scherzinger Norma-lizes,PERSON,0.0,0.0,en,1.0
Nicole Scherzinger,Nicole Scherzinger,PERSON,0.015625,0.6875,en,1.0
Walt D,Walt D,PERSON,0.015625,0.6875,en,1.0
Nicole Scherzinger‘s,Nicole Scherzinger‘s,PERSON,0.0,0.4,en,1.0
Harmanpreet Kaur,Harmanpreet Kaur,PERSON,0.0,1.0,en,1.0
Ivan Yates,Ivan Yates,PERSON,0.20833333333333334,0.25,en,1.0
Ivan Yatess,Ivan Yatess,PERSON,0.24333333333333335,0.42000000000000004,en,1.0
Catherine Connolly,Catherine Connolly,PERSON,0.24333333333333335,0.42000000000000004,en,1.0
Gerry Thornley,Gerry Thornley,PERSON,0.5,0.5,en,1.0
Cristian Chivu Sends,Cristian Chivu Sends,PERSON,0.2041666666666667,0.3666666666666667,en,1.0
Breakfast Cookies and Homemade Cream of Tomato Soup,Breakfast Cookies and Homemade Cream of Tomato Soup,PERSON,0.06666666666666667,0.3190476190476191,en,1.0
Blue Lotus,Blue Lotus,PERSON,0.06666666666666667,0.13333333333333333,en,1.0
Peach Mojito,Peach Mojito,PERSON,0.5,0.7,en,1.0
Polyethylene hydrogenolysis,Polyethylene hydrogenolysis,PERSON,0.0,0.0,en,1.0
Sigma Aldrich,Sigma Aldrich,PERSON,0.3,0.43333333333333335,en,1.0
Ohama N,Ohama N,PERSON,0.0,0.0,en,1.0
Paul Homewood,Paul Homewood,PERSON,0.0,0.0,en,1.0
Chris Mooney,Chris Mooney,PERSON,0.16818181818181818,0.32727272727272727,en,1.0
Carlina Teteris,Carlina Teteris,PERSON,0.6666666666666666,0.65,en,1.0
Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,PERSON,0.0,0.0,en,1.0
Tyler Herro,Tyler Herro,PERSON,0.16818181818181818,0.3772727272727273,en,1.0
Rob PetreeFri,Rob PetreeFri,PERSON,0.0,0.25,en,1.0
Mikal Bridges,Mikal Bridges,PERSON,0.29444444444444445,0.3,en,1.0
Tim Wenger,Tim Wenger,PERSON,0.3,0.3,en,1.0
Nicki Minaj,Nicki Minaj,PERSON,0.0,0.0,en,1.0
Santa Claus,Santa Claus,PERSON,0.35714285714285715,0.5714285714285714,en,1.0
Katpana Desert,Katpana Desert,PERSON,0.0,0.0,en,1.0
Pegasus Theatr,Pegasus Theatr,PERSON,0.1,0.4,en,1.0
Nicola Willis,Nicola Willis,PERSON,0.3333333333333333,0.31666666666666665,en,1.0
Cristian-Ovidiu Marin,Cristian-Ovidiu Marin,PERSON,0.027777777777777773,0.4166666666666667,en,1.0
Liu X,Liu X,PERSON,0.18055555555555555,0.40277777777777773,en,1.0
Zhu X,Zhu X,PERSON,0.18055555555555555,0.40277777777777773,en,1.0
Liu Y,Liu Y,PERSON,0.18055555555555555,0.40277777777777773,en,1.0
Jia C,Jia C,PERSON,0.18055555555555555,0.40277777777777773,en,1.0
Cao J,Cao J,PERSON,0.18055555555555555,0.40277777777777773,en,1.0
Zhong Y,Zhong Y,PERSON,0.18055555555555555,0.40277777777777773,en,1.0
Mpox Variant Discovered,Mpox Variant Discovered,PERSON,0.0,0.0,en,1.0
Frederick Douglass,Frederick Douglass,PERSON,0.24500000000000002,0.67,en,1.0
Roy Spencer,Roy Spencer,PERSON,0.07142857142857142,0.2571428571428572,en,1.0
Sharon Lerner,Sharon Lerner,PERSON,-0.004545454545454547,0.47575757575757577,en,1.0
Paul Homewoods,Paul Homewoods,PERSON,0.0,0.0,en,1.0
Lula da Silva,Lula da Silva,PERSON,0.047272727272727265,0.41090909090909095,en,1.0
Katherine Ryan,Katherine Ryan,PERSON,0.0,0.0,en,1.0
David Beckham,David Beckham,PERSON,0.0,0.0,en,1.0
Hodaka Ace,Hodaka Ace,PERSON,0.0,0.0,en,1.0
Kantaben Parmar,Kantaben Parmar,PERSON,0.10476190476190476,0.30952380952380953,en,1.0
Hansaben Aahir,Hansaben Aahir,PERSON,0.10476190476190476,0.30952380952380953,en,1.0
Baek Jongwon,Baek Jongwon,PERSON,0.0,0.5,en,1.0
Douglas Dill,Douglas Dill,PERSON,0.0,0.0,en,1.0
Charles Rotter,Charles Rotter,PERSON,0.3,0.45,en,1.0
Lucy Jones,Lucy Jones,PERSON,0.2888888888888889,0.6,en,1.0
RayMari Sakurai sommer edtionEpochby,RayMari Sakurai sommer edtionEpochby,PERSON,0.13636363636363635,0.45454545454545453,en,1.0
LeBron Jame,LeBron Jame,PERSON,0.0,0.0,en,1.0
Lee Joo-bin,Lee Joo-bin,PERSON,0.0,0.75,en,1.0
7-foot Vlad Goldin,7-foot Vlad Goldin,PERSON,0.0,0.0,en,1.0
Rygbi Cymru,Rygbi Cymru,PERSON,0.16666666666666666,0.3333333333333333,en,1.0
Kate BaldockNewport,Kate BaldockNewport,PERSON,0.5666666666666668,0.6962962962962963,en,1.0
Emma Holmes,Emma Holmes,PERSON,0.5666666666666668,0.6962962962962963,en,1.0
Jey Uso,Jey Uso,PERSON,0.17045454545454541,0.3737373737373737,en,1.0
Tade Thompson,Tade Thompson,PERSON,0.0,0.0,en,1.0
Chisom Umeh,Chisom Umeh,PERSON,0.0,1.0,en,1.0
Michael Grunwald,Michael Grunwald,PERSON,-0.06060606060606061,0.6340909090909091,en,1.0
Owaranai Fuyu,Owaranai Fuyu,PERSON,-0.26666666666666666,0.3,en,1.0
Kowareta Yume,Kowareta Yume,PERSON,-0.26666666666666666,0.3,en,1.0
St James’,St James’,PERSON,0.5,0.5,en,1.0
Nicolas Boggs,Nicolas Boggs,PERSON,0.34545454545454546,0.6515151515151515,en,1.0
Cui P,Cui P,PERSON,0.7,0.9,en,1.0
Song K,Song K,PERSON,0.7,0.9,en,1.0
Michelle RobertsDigital,Michelle RobertsDigital,PERSON,0.0,0.5,en,1.0
Jane Burston,Jane Burston,PERSON,0.3666666666666667,0.7000000000000001,en,1.0
Marc-Andre ter Stegen,Marc-Andre ter Stegen,PERSON,0.0,0.0625,en,1.0
Marc-Andre ter Stegens,Marc-Andre ter Stegens,PERSON,0.0,0.20833333333333334,en,1.0
Alfa Romeo,Alfa Romeo,PERSON,0.35,0.44999999999999996,en,1.0
Vox Medi,Vox Medi,PERSON,0.0,0.0,en,1.0
Im Hooper,Im Hooper,PERSON,0.0,0.0,en,1.0
Mark Poynting,Mark Poynting,PERSON,0.25,0.8500000000000001,en,1.0
Kathryn Barnwell,Kathryn Barnwell,PERSON,0.061111111111111116,0.4833333333333334,en,1.0
Leonard Krog,Leonard Krog,PERSON,0.0,0.0,en,1.0
+3284 chars,+3284 chars,PERSON,0.0,0.0,en,1.0
Mercedes Moné,Mercedes Moné,PERSON,-0.04999999999999999,0.6,en,1.0
Triple H,Triple H,PERSON,-0.04999999999999999,0.6,en,1.0
Roald Dahls,Roald Dahls,PERSON,0.08333333333333333,0.4777777777777778,en,1.0
Andrew Ferguson,Andrew Ferguson,PERSON,0.14545454545454545,0.3181818181818182,en,1.0
Aniket Panjwani,Aniket Panjwani,PERSON,0.125,0.25,en,1.0
Franken Berry Crumb Cake,Franken Berry Crumb Cake,PERSON,0.0,0.0,en,1.0
Miles Heizer,Miles Heizer,PERSON,0.0,0.0,en,1.0
Putin Long,Putin Long,PERSON,-0.05000000000000001,0.26666666666666666,en,1.0
Jaime Solorio,Jaime Solorio,PERSON,0.0,0.0,en,1.0
Declumps Cells,Declumps Cells,PERSON,0.6,0.55,en,1.0
Joshua Mawhorter,Joshua Mawhorter,PERSON,0.21944444444444441,0.6342592592592593,en,1.0
Thomas Christianson,Thomas Christianson,PERSON,0.0,0.0,en,1.0
Erica Kubick’s,Erica Kubick’s,PERSON,0.09687499999999999,0.421875,en,1.0
Healthy Bread,Healthy Bread,PERSON,0.04999999999999999,0.6,en,1.0
Michelle Lordi,Michelle Lordi,PERSON,0.25,0.5,en,1.0
Norman Reedus,Norman Reedus,PERSON,0.45,0.625,en,1.0
